ID Transacao,Item,Quantidade,Preco Unitario,Gasto Total,Metodo Pagamento,Localidade,Data Transacao
TXN_7153885,Salada,1,5.0,5.0,Cartao de Credito,,2023-05-22
TXN_1917388,ERRO,2,3.0,6.0,Carteira Digital,,2023-04-15
TXN_5279972,Smoothie,4,4.0,16.0,Cartao de Credito,Entrega,2023-01-07
TXN_6953244,Smoothie,5,4.0,20.0,Dinheiro,,2023-09-13
TXN_5347792,Salada,3,5.0,15.0,Carteira Digital,,2023-02-10
TXN_4876195,Cha,2,1.5,3.0,,Loja,ERRO
TXN_1574190,Smoothie,3,4.0,12.0,Nao Sabemos,,2023-12-17
TXN_4829492,,2,3.0,6.0,Cartao de Credito,Entrega,2023-01-09
TXN_9550629,Smoothie,1,4.0,4.0,,Loja,2023-02-06
TXN_6470865,Cafe,ERRO,2.0,ERRO,Carteira Digital,Entrega,2023-09-18
TXN_3986639,Salada,1,5.0,5.0,Cartao de Credito,Loja,2023-10-09
TXN_3227673,Cookie,1,1.0,ERRO,Dinheiro,,2023-10-13
TXN_2915287,Salada,1,5.0,5.0,Carteira Digital,Entrega,2023-01-16
TXN_2513558,Suco,4,3.0,12.0,,,2023-10-11
TXN_7460497,Bolo,5,3.0,15.0,Dinheiro,,2023-11-13
TXN_1607471,Sanduiche,2,4.0,8.0,Cartao de Credito,Entrega,2023-01-03
TXN_1244739,Salada,2,5.0,10.0,Cartao de Credito,Entrega,2023-09-13
TXN_7878672,Cafe,1,Nao Sabemos,2.0,Dinheiro,Loja,2023-10-25
TXN_6807913,Suco,3,3.0,9.0,Cartao de Credito,Entrega,2023-01-22
TXN_6438869,Suco,5,3.0,15.0,Cartao de Credito,Entrega,2023-10-30
TXN_1047204,Cookie,3,1.0,3.0,Carteira Digital,Nao Sabemos,2023-04-13
TXN_6017458,,5,5.0,25.0,Cartao de Credito,,2023-04-23
TXN_4311086,Bolo,4,3.0,12.0,ERRO,Loja,2023-10-10
TXN_1075446,Cookie,4,1.0,4.0,Cartao de Credito,,2023-07-17
TXN_8958723,Sanduiche,4,4.0,16.0,Carteira Digital,,2023-11-12
TXN_2206740,Cafe,3,2.0,6.0,,Entrega,2023-06-07
TXN_2337113,Cafe,1,2.0,2.0,Carteira Digital,Entrega,2023-11-19
TXN_2417721,Cafe,4,2.0,8.0,Cartao de Credito,Entrega,2023-10-20
TXN_5808539,Sanduiche,1,4.0,ERRO,,Entrega,2023-06-30
TXN_6574910,Cookie,1,1.0,1.0,Carteira Digital,,2023-09-13
TXN_5342900,Bolo,5,3.0,15.0,Dinheiro,,2023-07-12
TXN_8949453,,5,4.0,20.0,,Entrega,2023-11-13
TXN_2853459,Cha,4,1.5,6.0,Dinheiro,,2023-08-14
TXN_3379182,Suco,4,3.0,12.0,Dinheiro,,2023-06-03
TXN_9629448,Cha,2,1.5,3.0,,Loja,2023-02-22
TXN_8233101,Salada,2,5.0,10.0,Dinheiro,Loja,2023-02-12
TXN_1247244,Sanduiche,1,4.0,4.0,Carteira Digital,Loja,2023-12-27
TXN_4292280,Bolo,4,3.0,12.0,Dinheiro,Entrega,2023-01-01
TXN_3670476,Cha,3,1.5,4.5,Dinheiro,Entrega,2023-03-25
TXN_4506936,Cookie,1,1.0,1.0,Cartao de Credito,Entrega,2023-03-20
TXN_4009914,Sanduiche,2,4.0,8.0,,Loja,ERRO
TXN_2827994,Bolo,5,3.0,15.0,Carteira Digital,Loja,2023-12-04
TXN_5342051,Sanduiche,3,4.0,12.0,Dinheiro,,2023-04-21
TXN_7924635,Smoothie,5,4.0,20.0,Carteira Digital,Entrega,2023-02-21
TXN_5958999,Cha,2,1.5,3.0,,,2023-04-13
TXN_9098841,Bolo,1,3.0,3.0,Cartao de Credito,,2023-08-07
TXN_9723314,Cafe,4,2.0,8.0,Dinheiro,Loja,2023-10-10
TXN_2311186,Smoothie,3,4.0,12.0,Carteira Digital,ERRO,2023-07-16
TXN_8061460,Sanduiche,3,4.0,12.0,Cartao de Credito,Entrega,Nao Sabemos
TXN_4659573,Bolo,Nao Sabemos,3.0,15.0,,,2023-05-15
TXN_3920436,Suco,2,3.0,6.0,Carteira Digital,Loja,2023-11-19
TXN_5514988,Cookie,5,1.0,5.0,Cartao de Credito,ERRO,Nao Sabemos
TXN_7825638,Nao Sabemos,4,3.0,12.0,ERRO,,2023-12-09
TXN_8710758,Sanduiche,3,4.0,12.0,Cartao de Credito,Loja,2023-01-12
TXN_4873180,Cha,5,1.5,7.5,Carteira Digital,Loja,2023-01-17
TXN_9643918,,3,1.0,3.0,Cartao de Credito,Loja,2023-07-21
TXN_9997620,Cookie,2,1.0,2.0,Dinheiro,,2023-12-11
TXN_2830671,Sanduiche,1,4.0,4.0,Dinheiro,Entrega,2023-11-08
TXN_7876619,Nao Sabemos,2,3.0,6.0,Dinheiro,Loja,2023-09-27
TXN_5898238,Nao Sabemos,Nao Sabemos,2.0,10.0,Cartao de Credito,Nao Sabemos,2023-06-29
TXN_5337074,Cookie,3,1.0,3.0,Cartao de Credito,Loja,2023-01-12
TXN_9774186,Cha,3,1.5,4.5,,,2023-07-03
TXN_8619494,Cafe,2,2.0,4.0,Carteira Digital,Loja,ERRO
TXN_7268802,Salada,2,5.0,ERRO,Carteira Digital,Entrega,2023-04-10
TXN_3894735,Suco,5,3.0,15.0,ERRO,,2023-03-10
TXN_1842981,Cha,5,1.5,ERRO,Cartao de Credito,,2023-04-12
TXN_1720238,Salada,5,5.0,25.0,ERRO,Entrega,2023-05-08
TXN_8520687,Salada,5,5.0,25.0,,Entrega,2023-04-21
TXN_5793417,Sanduiche,2,4.0,8.0,Carteira Digital,Loja,2023-12-29
TXN_2927909,Bolo,4,3.0,12.0,Cartao de Credito,,2023-10-04
TXN_3412484,Bolo,4,3.0,12.0,,Entrega,2023-09-06
TXN_3754190,Nao Sabemos,3,3.0,9.0,Carteira Digital,Loja,Nao Sabemos
TXN_4048203,Smoothie,2,4.0,8.0,,Entrega,2023-12-13
TXN_9181224,Sanduiche,5,4.0,20.0,Dinheiro,,Nao Sabemos
TXN_6841304,Bolo,1,3.0,3.0,,,2023-03-13
TXN_2156454,Cookie,5,1.0,5.0,,Loja,2023-08-17
TXN_2001807,Nao Sabemos,5,4.0,20.0,Nao Sabemos,Loja,2023-08-10
TXN_4781960,Suco,1,3.0,3.0,Carteira Digital,,2023-03-28
TXN_4381404,Salada,ERRO,5.0,25.0,,,2023-08-15
TXN_8406851,Nao Sabemos,2,3.0,6.0,,Loja,2023-09-09
TXN_3982257,Cafe,2,2.0,4.0,Carteira Digital,,2023-07-23
TXN_1463795,Cafe,5,2.0,10.0,Cartao de Credito,,2023-08-04
TXN_7454894,Cha,,1.5,1.5,Dinheiro,Entrega,2023-07-25
TXN_5930304,Sanduiche,2,4.0,8.0,Carteira Digital,,2023-11-02
TXN_4249989,Cafe,4,2.0,8.0,Carteira Digital,,2023-01-22
TXN_2957017,Sanduiche,,4.0,20.0,Dinheiro,Loja,2023-06-13
TXN_2733833,Bolo,,3.0,12.0,,Loja,2023-09-09
TXN_6585794,Smoothie,5,4.0,20.0,Cartao de Credito,Loja,2023-02-15
TXN_5721846,Cookie,3,1.0,3.0,Dinheiro,Entrega,2023-04-14
TXN_6487493,Salada,3,5.0,15.0,Dinheiro,Loja,2023-03-13
TXN_4476636,Cafe,3,Nao Sabemos,6.0,Cartao de Credito,Loja,Nao Sabemos
TXN_1197495,Suco,5,3.0,15.0,Nao Sabemos,Entrega,ERRO
TXN_9395087,Cha,1,1.5,1.5,Dinheiro,Loja,2023-06-12
TXN_4477559,Suco,5,3.0,15.0,Cartao de Credito,,2023-10-02
TXN_5542033,Sanduiche,3,4.0,12.0,Carteira Digital,Nao Sabemos,2023-06-26
TXN_8850984,Sanduiche,3,,12.0,Dinheiro,Entrega,2023-05-27
TXN_1710823,Salada,2,5.0,10.0,Cartao de Credito,,2023-01-27
TXN_6575440,Cha,1,1.5,1.5,Dinheiro,,2023-02-05
TXN_5225537,Cha,5,1.5,7.5,Carteira Digital,,2023-11-04
TXN_1583315,Cookie,3,1.0,3.0,,Entrega,2023-10-17
TXN_8130122,Sanduiche,2,4.0,8.0,,Loja,2023-10-23
TXN_3587444,Suco,2,3.0,6.0,Cartao de Credito,,2023-02-03
TXN_7053280,Nao Sabemos,,2.0,10.0,,Loja,2023-05-28
TXN_9407000,Sanduiche,4,4.0,16.0,,Entrega,2023-10-03
TXN_3017917,Cookie,3,Nao Sabemos,3.0,Cartao de Credito,Entrega,2023-08-31
TXN_8090925,ERRO,3,1.0,3.0,Carteira Digital,Loja,2023-07-11
TXN_7738013,Salada,5,5.0,25.0,Cartao de Credito,Entrega,2023-11-28
TXN_8542781,Bolo,2,3.0,6.0,,Nao Sabemos,2023-05-18
TXN_6617283,Cha,4,1.5,6.0,Carteira Digital,,2023-06-09
TXN_1461221,Salada,2,5.0,10.0,Dinheiro,Loja,2023-04-30
TXN_2056358,Cafe,3,2.0,6.0,Dinheiro,Loja,2023-09-17
TXN_1858674,Smoothie,2,4.0,8.0,,Loja,2023-04-09
TXN_2251009,Cookie,5,1.0,5.0,,,2023-04-02
TXN_5616473,Sanduiche,4,4.0,16.0,Dinheiro,ERRO,2023-07-28
TXN_7022398,Sanduiche,4,4.0,16.0,,,2023-12-23
TXN_2615514,Cookie,5,,5.0,Carteira Digital,Nao Sabemos,
TXN_7379939,,1,1.0,1.0,Dinheiro,Nao Sabemos,2023-04-21
TXN_7331525,Bolo,2,3.0,6.0,,,ERRO
TXN_1004184,Smoothie,1,4.0,4.0,Cartao de Credito,Loja,2023-05-18
TXN_4141868,Cha,3,1.5,4.5,Cartao de Credito,,2023-02-08
TXN_9871971,Smoothie,3,4.0,12.0,,Entrega,2023-10-06
TXN_4168771,Cafe,5,2.0,10.0,Carteira Digital,,2023-08-02
TXN_6328925,Salada,4,5.0,20.0,Cartao de Credito,,2023-09-05
TXN_1226662,Salada,1,5.0,5.0,,Loja,2023-06-17
TXN_7562171,Cha,1,1.5,1.5,,Loja,2023-09-02
TXN_6843677,,ERRO,2.0,8.0,,Entrega,2023-09-09
TXN_2980632,Cookie,3,1.0,3.0,Cartao de Credito,Entrega,2023-01-14
TXN_2609762,Cafe,5,2.0,10.0,,Entrega,2023-07-26
TXN_7253734,Sanduiche,Nao Sabemos,4.0,20.0,Carteira Digital,,2023-09-28
TXN_6679600,Cafe,1,2.0,2.0,Carteira Digital,,2023-03-15
TXN_8722854,Suco,1,3.0,3.0,Cartao de Credito,Entrega,Nao Sabemos
TXN_8279992,Suco,5,3.0,15.0,ERRO,,2023-07-03
TXN_5722123,Bolo,4,3.0,12.0,Carteira Digital,Entrega,2023-11-23
TXN_3446174,Bolo,5,3.0,15.0,Dinheiro,,2023-10-31
TXN_3518261,Sanduiche,2,4.0,8.0,Carteira Digital,,2023-08-05
TXN_5927925,Suco,4,3.0,12.0,Carteira Digital,Loja,2023-11-02
TXN_5101593,Bolo,5,3.0,15.0,Cartao de Credito,Entrega,2023-01-25
TXN_1578981,Bolo,1,3.0,3.0,Dinheiro,Loja,2023-05-15
TXN_7876388,Cookie,4,1.0,4.0,Dinheiro,Loja,2023-10-05
TXN_5939363,Cha,5,1.5,7.5,Cartao de Credito,Loja,2023-02-14
TXN_1636908,Bolo,4,3.0,12.0,Carteira Digital,,2023-10-17
TXN_5221688,Cafe,2,2.0,4.0,Dinheiro,,2023-07-03
TXN_1196923,Smoothie,2,4.0,8.0,ERRO,,2023-04-27
TXN_8944698,Cafe,3,2.0,6.0,Cartao de Credito,,2023-09-15
TXN_8167275,Salada,5,5.0,25.0,,,Nao Sabemos
TXN_2167159,Bolo,,3.0,6.0,Dinheiro,Nao Sabemos,2023-04-06
TXN_7811387,Cookie,5,1.0,5.0,Cartao de Credito,Entrega,2023-11-30
TXN_1884923,Cafe,4,2.0,8.0,Carteira Digital,Entrega,2023-05-11
TXN_8215595,Cha,2,1.5,3.0,Dinheiro,,2023-11-23
TXN_7618171,Bolo,5,3.0,15.0,Dinheiro,,
TXN_9857674,Cha,5,1.5,7.5,,Entrega,2023-06-12
TXN_7389626,Cha,2,1.5,3.0,,Nao Sabemos,ERRO
TXN_6035512,Bolo,5,3.0,15.0,Dinheiro,Entrega,2023-02-19
TXN_1398769,Smoothie,1,4.0,4.0,Dinheiro,Loja,2023-06-02
TXN_6874354,Sanduiche,4,4.0,16.0,Cartao de Credito,,2023-03-23
TXN_9690711,Cookie,2,1.0,2.0,Cartao de Credito,Loja,2023-09-13
TXN_5620636,Cha,4,Nao Sabemos,6.0,,Loja,2023-06-12
TXN_7234224,Bolo,3,3.0,9.0,,,2023-10-31
TXN_3844347,Sanduiche,4,ERRO,16.0,Dinheiro,,2023-10-04
TXN_4507533,Bolo,1,3.0,3.0,Carteira Digital,,2023-08-31
TXN_7636238,Sanduiche,4,4.0,16.0,Cartao de Credito,,2023-03-27
TXN_8913153,Smoothie,2,4.0,8.0,Cartao de Credito,,2023-09-02
TXN_7595206,Sanduiche,5,4.0,20.0,Cartao de Credito,Loja,2023-12-02
TXN_8424592,Smoothie,4,4.0,16.0,Cartao de Credito,Entrega,2023-11-09
TXN_1769882,ERRO,3,3.0,Nao Sabemos,,Entrega,2023-03-17
TXN_2000406,Bolo,2,3.0,6.0,Cartao de Credito,Nao Sabemos,2023-06-06
TXN_3105786,Smoothie,3,4.0,12.0,,Loja,2023-10-04
TXN_7820220,Bolo,3,3.0,9.0,Cartao de Credito,Loja,2023-03-16
TXN_5880883,Sanduiche,5,4.0,20.0,Carteira Digital,Loja,2023-02-02
TXN_4447856,Smoothie,2,4.0,8.0,Dinheiro,Entrega,2023-09-11
TXN_6613909,Bolo,4,3.0,12.0,Cartao de Credito,Loja,2023-06-30
TXN_5331924,Sanduiche,2,4.0,8.0,Dinheiro,Entrega,2023-06-30
TXN_9090433,Cookie,2,1.0,,Dinheiro,ERRO,2023-07-12
TXN_9393467,ERRO,5,3.0,15.0,Dinheiro,Nao Sabemos,2023-09-25
TXN_9811033,Cookie,3,1.0,Nao Sabemos,Dinheiro,Entrega,2023-11-30
TXN_5452419,Cafe,4,Nao Sabemos,8.0,Dinheiro,Loja,2023-01-25
TXN_5384343,Suco,1,3.0,3.0,Cartao de Credito,,2023-03-29
TXN_6580743,Cafe,1,2.0,2.0,Carteira Digital,Entrega,2023-12-18
TXN_8361821,Cha,5,1.5,7.5,Dinheiro,Loja,2023-06-30
TXN_2103626,Suco,3,3.0,9.0,Dinheiro,Loja,2023-04-23
TXN_1891141,Suco,4,3.0,12.0,Carteira Digital,Loja,2023-10-25
TXN_1252575,Cha,1,1.5,1.5,Carteira Digital,Entrega,2023-10-16
TXN_5354721,,5,3.0,15.0,Nao Sabemos,Entrega,2023-09-07
TXN_6723498,Salada,3,5.0,15.0,,Entrega,2023-01-28
TXN_1852224,Cha,4,ERRO,6.0,Dinheiro,Entrega,2023-01-06
TXN_5247378,Sanduiche,2,4.0,8.0,Carteira Digital,Entrega,2023-06-16
TXN_8786479,Cafe,4,2.0,8.0,,,2023-05-29
TXN_5108439,Salada,2,5.0,10.0,,Loja,2023-05-06
TXN_4993989,Smoothie,2,4.0,8.0,,,2023-11-15
TXN_8004510,Bolo,ERRO,3.0,9.0,Dinheiro,Entrega,2023-12-29
TXN_8541473,Cafe,3,2.0,6.0,ERRO,ERRO,2023-08-02
TXN_8917822,Bolo,2,3.0,6.0,Carteira Digital,,2023-12-12
TXN_8108731,Suco,5,3.0,15.0,,,2023-08-13
TXN_4570750,Nao Sabemos,1,2.0,,Dinheiro,Entrega,2023-05-18
TXN_1190151,Suco,5,3.0,15.0,Carteira Digital,,2023-08-14
TXN_8304002,Suco,1,3.0,3.0,Cartao de Credito,Entrega,2023-05-02
TXN_4341764,Cafe,2,2.0,4.0,Dinheiro,,2023-12-02
TXN_1751183,,5,4.0,20.0,Cartao de Credito,,2023-12-25
TXN_2112333,Cookie,2,1.0,2.0,Cartao de Credito,Loja,Nao Sabemos
TXN_1046384,Smoothie,1,4.0,4.0,Dinheiro,Nao Sabemos,2023-06-09
TXN_1736630,ERRO,5,1.5,7.5,Cartao de Credito,,2023-07-16
TXN_8287437,Cha,2,1.5,3.0,,,2023-03-16
TXN_4153132,Salada,3,5.0,Nao Sabemos,Carteira Digital,,2023-03-21
TXN_3243410,Cha,2,ERRO,3.0,,,2023-10-30
TXN_3061634,Cafe,1,2.0,2.0,Carteira Digital,,2023-03-17
TXN_7433308,Salada,4,5.0,20.0,Dinheiro,Entrega,2023-02-14
TXN_6991736,Suco,2,3.0,6.0,Carteira Digital,Loja,2023-11-07
TXN_7334272,Sanduiche,2,4.0,8.0,Cartao de Credito,Entrega,2023-07-07
TXN_8120577,,3,3.0,9.0,Dinheiro,Loja,2023-09-08
TXN_9072093,Cookie,1,1.0,1.0,,,2023-03-06
TXN_4705417,Salada,5,5.0,25.0,Cartao de Credito,Entrega,2023-12-14
TXN_8145970,Suco,5,3.0,15.0,Carteira Digital,Entrega,2023-10-26
TXN_1910553,Smoothie,5,4.0,20.0,Dinheiro,,2023-10-01
TXN_9115899,Bolo,2,Nao Sabemos,6.0,Cartao de Credito,Loja,2023-02-23
TXN_2785563,Suco,5,3.0,15.0,Dinheiro,Entrega,ERRO
TXN_6020552,Sanduiche,2,4.0,8.0,Dinheiro,Entrega,2023-01-14
TXN_7970906,Cafe,Nao Sabemos,2.0,8.0,ERRO,Loja,2023-03-07
TXN_5317458,Salada,2,5.0,10.0,Cartao de Credito,,2023-01-22
TXN_6913384,Cha,3,1.5,4.5,Cartao de Credito,Entrega,2023-09-18
TXN_1910487,Sanduiche,3,,12.0,Carteira Digital,Loja,2023-08-14
TXN_6142549,Suco,3,3.0,9.0,Carteira Digital,ERRO,2023-03-12
TXN_7266318,Sanduiche,1,4.0,ERRO,,Loja,2023-01-16
TXN_4390911,Salada,2,5.0,10.0,Carteira Digital,,2023-12-19
TXN_1445532,Cafe,3,2.0,6.0,Dinheiro,Entrega,2023-03-03
TXN_8841996,Sanduiche,2,4.0,8.0,,,2023-12-09
TXN_9814511,ERRO,1,3.0,3.0,Cartao de Credito,,2023-01-05
TXN_2563505,Sanduiche,1,4.0,4.0,Dinheiro,Entrega,2023-10-27
TXN_5183674,Cafe,2,2.0,4.0,Carteira Digital,,2023-04-13
TXN_6748199,Salada,2,5.0,10.0,Dinheiro,,2023-07-23
TXN_3463281,Bolo,5,,15.0,,Entrega,2023-10-06
TXN_5795475,Cha,3,1.5,4.5,Carteira Digital,Loja,2023-09-21
TXN_2322399,Salada,4,5.0,20.0,,Entrega,2023-04-15
TXN_5865534,Smoothie,4,4.0,16.0,Carteira Digital,ERRO,2023-10-16
TXN_7060144,Bolo,5,3.0,15.0,Cartao de Credito,,
TXN_5159669,Cha,4,1.5,6.0,Cartao de Credito,,2023-09-30
TXN_4268051,Cookie,1,1.0,Nao Sabemos,Carteira Digital,Loja,2023-05-05
TXN_8120958,Cookie,5,,5.0,Cartao de Credito,,2023-06-21
TXN_6126149,Cha,2,1.5,3.0,,,
TXN_5530097,Suco,2,3.0,6.0,Cartao de Credito,Entrega,2023-12-19
TXN_7805241,Salada,4,5.0,20.0,ERRO,,2023-04-16
TXN_2427834,Cha,4,1.5,6.0,ERRO,Loja,2023-06-15
TXN_6949949,Salada,3,5.0,15.0,,,2023-05-14
TXN_9094261,Suco,2,3.0,6.0,Carteira Digital,Entrega,2023-05-15
TXN_5661323,Cookie,2,1.0,2.0,Cartao de Credito,Entrega,2023-05-06
TXN_2356583,Smoothie,4,ERRO,16.0,Carteira Digital,Loja,2023-11-30
TXN_4248711,Smoothie,1,4.0,4.0,Dinheiro,,2023-08-01
TXN_6270766,Cookie,1,1.0,1.0,,Loja,2023-11-10
TXN_9697154,Cha,3,1.5,4.5,Cartao de Credito,Loja,2023-10-08
TXN_6381860,Cafe,1,2.0,2.0,Carteira Digital,Loja,2023-08-21
TXN_6028331,Bolo,4,3.0,12.0,Dinheiro,,2023-10-22
TXN_8830924,Cha,2,1.5,3.0,Cartao de Credito,,2023-10-25
TXN_3866156,Cafe,4,2.0,8.0,,Entrega,2023-02-28
TXN_6872833,Cafe,Nao Sabemos,2.0,2.0,,,2023-11-02
TXN_6405210,Cafe,4,2.0,8.0,Dinheiro,Nao Sabemos,2023-08-11
TXN_4740952,Cha,4,1.5,6.0,,Entrega,2023-02-21
TXN_6321174,Cha,4,1.5,6.0,Carteira Digital,,2023-12-09
TXN_5613875,Cha,5,1.5,7.5,,Loja,Nao Sabemos
TXN_6052901,Smoothie,5,4.0,20.0,Cartao de Credito,Entrega,2023-08-16
TXN_1253619,Suco,5,3.0,15.0,,,2023-05-25
TXN_5537517,Smoothie,3,4.0,12.0,Carteira Digital,Entrega,2023-10-27
TXN_5496019,Cookie,5,1.0,5.0,Dinheiro,Loja,2023-11-26
TXN_4579666,Smoothie,2,4.0,8.0,,,2023-10-23
TXN_6359281,Cafe,2,2.0,4.0,Cartao de Credito,Nao Sabemos,2023-09-16
TXN_3620122,Sanduiche,1,4.0,4.0,Dinheiro,Loja,2023-05-06
TXN_8367716,Cha,2,1.5,3.0,Cartao de Credito,Entrega,2023-02-03
TXN_6779763,Cookie,1,1.0,ERRO,Cartao de Credito,Nao Sabemos,2023-04-25
TXN_1985142,Smoothie,3,4.0,12.0,Carteira Digital,,Nao Sabemos
TXN_8385321,Smoothie,2,4.0,8.0,Cartao de Credito,Entrega,2023-02-08
TXN_5345258,Salada,2,5.0,10.0,Cartao de Credito,Entrega,2023-03-13
TXN_8932759,Smoothie,3,4.0,12.0,Cartao de Credito,Entrega,2023-09-01
TXN_6958638,Cha,,1.5,1.5,Carteira Digital,Entrega,2023-11-27
TXN_3898665,Sanduiche,2,4.0,8.0,Dinheiro,Entrega,2023-03-07
TXN_4996304,Cafe,2,2.0,4.0,Cartao de Credito,,2023-08-17
TXN_9566593,Bolo,2,3.0,6.0,Carteira Digital,,2023-09-30
TXN_4808700,Cookie,4,1.0,4.0,Dinheiro,Entrega,2023-01-13
TXN_5776252,Cha,4,1.5,6.0,Dinheiro,Entrega,2023-08-11
TXN_5673476,Smoothie,4,4.0,16.0,Dinheiro,Entrega,2023-02-09
TXN_6363733,Cha,1,1.5,1.5,ERRO,Entrega,2023-10-25
TXN_5297995,Cha,5,1.5,7.5,,Loja,2023-07-04
TXN_8049635,Salada,3,5.0,15.0,Dinheiro,,2023-11-16
TXN_2881529,,1,3.0,3.0,,Loja,2023-07-04
TXN_3459927,Cookie,ERRO,1.0,5.0,Carteira Digital,Loja,2023-07-20
TXN_6478968,Salada,2,5.0,10.0,,,2023-09-12
TXN_4135861,Salada,2,5.0,10.0,Cartao de Credito,,2023-03-16
TXN_2031545,Suco,2,3.0,6.0,Carteira Digital,Loja,2023-05-02
TXN_4676976,Smoothie,3,4.0,12.0,Carteira Digital,Loja,2023-05-26
TXN_7421018,Sanduiche,4,4.0,16.0,Carteira Digital,,2023-08-26
TXN_8239121,Smoothie,Nao Sabemos,4.0,4.0,,Loja,2023-05-11
TXN_1435192,Bolo,2,3.0,6.0,,,2023-06-18
TXN_5364052,Sanduiche,2,4.0,8.0,Cartao de Credito,,2023-02-05
TXN_8345649,Cookie,5,1.0,5.0,Dinheiro,,2023-08-23
TXN_8560548,Sanduiche,1,4.0,4.0,Cartao de Credito,Entrega,2023-09-02
TXN_2345332,Cha,3,1.5,4.5,,Loja,2023-07-05
TXN_9389434,Bolo,5,3.0,15.0,,Loja,2023-06-16
TXN_1240476,Suco,2,3.0,6.0,Carteira Digital,Entrega,2023-04-20
TXN_8345092,Smoothie,1,4.0,4.0,Cartao de Credito,ERRO,2023-07-24
TXN_5849947,Sanduiche,5,4.0,20.0,Dinheiro,ERRO,2023-02-02
TXN_8227648,ERRO,,1.5,4.5,,Entrega,2023-05-31
TXN_7800602,Cha,1,1.5,1.5,Dinheiro,,2023-04-30
TXN_5926836,Bolo,5,3.0,15.0,,Loja,2023-08-07
TXN_4397994,Cookie,5,1.0,5.0,,Entrega,2023-09-26
TXN_1585827,Bolo,3,3.0,9.0,Cartao de Credito,Loja,2023-09-30
TXN_3384640,Salada,4,5.0,20.0,,Entrega,2023-10-17
TXN_1990029,Cha,4,1.5,6.0,Cartao de Credito,Loja,2023-11-18
TXN_5796131,Smoothie,3,4.0,12.0,Carteira Digital,Entrega,2023-09-30
TXN_5166412,Nao Sabemos,4,1.0,4.0,Nao Sabemos,Entrega,2023-06-17
TXN_7804740,Smoothie,2,4.0,8.0,Carteira Digital,,2023-10-19
TXN_9082461,Bolo,5,ERRO,15.0,Carteira Digital,Loja,2023-05-30
TXN_6665881,Suco,2,3.0,6.0,Cartao de Credito,,2023-07-04
TXN_4046039,Suco,5,3.0,15.0,,Loja,2023-04-20
TXN_8447640,Sanduiche,Nao Sabemos,4.0,20.0,Dinheiro,Loja,2023-06-12
TXN_3042768,Cookie,3,1.0,3.0,Carteira Digital,Entrega,2023-09-07
TXN_4664329,Cha,2,1.5,3.0,Cartao de Credito,Entrega,2023-01-06
TXN_7442492,Salada,5,5.0,25.0,Cartao de Credito,Entrega,2023-07-23
TXN_8664335,Sanduiche,5,4.0,20.0,Carteira Digital,Entrega,2023-06-12
TXN_7379007,Bolo,2,3.0,6.0,,Entrega,
TXN_1434857,Bolo,5,3.0,15.0,ERRO,Loja,2023-01-13
TXN_1700374,Sanduiche,5,4.0,20.0,,Loja,2023-08-11
TXN_8383484,ERRO,2,3.0,6.0,,,2023-12-20
TXN_1261028,Suco,3,3.0,9.0,ERRO,Loja,2023-10-27
TXN_1478016,,4,1.0,4.0,,Loja,2023-08-04
TXN_5321145,Sanduiche,5,4.0,20.0,Carteira Digital,Entrega,2023-08-29
TXN_3884995,Suco,5,3.0,15.0,Dinheiro,Loja,2023-12-25
TXN_4178488,Sanduiche,3,4.0,12.0,Dinheiro,Loja,2023-05-08
TXN_4826214,Nao Sabemos,3,2.0,6.0,Carteira Digital,Entrega,2023-11-23
TXN_2579157,Sanduiche,1,4.0,4.0,Nao Sabemos,,2023-09-27
TXN_3597806,Cookie,3,1.0,3.0,Cartao de Credito,Nao Sabemos,2023-12-11
TXN_7897119,Suco,4,3.0,Nao Sabemos,ERRO,Loja,2023-05-27
TXN_2245037,Cafe,2,2.0,4.0,,,2023-10-18
TXN_4833378,Bolo,5,3.0,15.0,Carteira Digital,,2023-10-15
TXN_7055306,Salada,1,5.0,5.0,,Entrega,2023-03-09
TXN_9135433,Cookie,4,1.0,Nao Sabemos,,Loja,2023-12-18
TXN_1715684,Smoothie,1,4.0,4.0,Nao Sabemos,Loja,2023-07-13
TXN_9073440,Sanduiche,2,4.0,8.0,Cartao de Credito,Entrega,2023-08-28
TXN_4089355,Salada,2,5.0,10.0,Cartao de Credito,Entrega,2023-02-18
TXN_3834078,Suco,1,3.0,3.0,,Loja,2023-01-29
TXN_5048650,Smoothie,2,4.0,Nao Sabemos,Dinheiro,Entrega,2023-11-18
TXN_1882700,Cha,3,1.5,4.5,Carteira Digital,Loja,2023-04-18
TXN_2112911,Salada,3,5.0,15.0,Carteira Digital,Entrega,2023-09-18
TXN_7568316,Bolo,2,3.0,6.0,Cartao de Credito,,2023-11-28
TXN_3642982,Cafe,5,2.0,10.0,Dinheiro,Nao Sabemos,2023-10-04
TXN_4475094,Sanduiche,3,4.0,12.0,ERRO,ERRO,2023-08-12
TXN_6768812,Cafe,4,2.0,8.0,ERRO,,2023-03-30
TXN_1419669,Bolo,5,3.0,15.0,Dinheiro,Entrega,2023-03-07
TXN_9810604,Bolo,2,3.0,6.0,ERRO,Entrega,2023-04-02
TXN_4791243,Cookie,5,1.0,5.0,,Entrega,2023-05-12
TXN_5665311,Nao Sabemos,2,1.0,2.0,Cartao de Credito,Loja,2023-05-17
